repo_name,total_events,unique_actors,bot_ratio,events_per_actor,events_per_second,z_total_events,z_unique_actors,z_bot_ratio,z_events_per_actor,z_events_per_second,max_z,anomaly_feature
juspay/hyperswitch-prism,27,12,0.25925925925925924,2.25,0.002076923076923077,1.9269670950459004,18.848197739993516,0.0555630450721638,0.010595478101662883,-1.3517098275863377,18.848197739993516,unique_actors
DFE-Digital/register-early-career-teachers-public,25,12,0.36,2.0833333333333335,0.0017990788716177317,1.7708451846412823,18.848197739993516,0.296569421084499,-0.0028159696424626523,-1.352276100241618,18.848197739993516,unique_actors
pascalorg/editor,12,12,0.0,1.0,0.0012463647694225177,0.7560527670112656,18.848197739993516,-0.5646739520184048,-0.08999037997927872,-1.353402583631534,18.848197739993516,unique_actors
dfinity/ic,49,12,0.2653061224489796,4.083333333333333,0.003663003663003663,3.644308109496697,18.848197739993516,0.07002921410051534,0.15812140328704388,-1.3484772459891035,18.848197739993516,unique_actors
garrytan/gstack,12,12,0.0,1.0,0.000971266693646297,0.7560527670112656,18.848197739993516,-0.5646739520184048,-0.08999037997927872,-1.3539632594162279,18.848197739993516,unique_actors
hmcts/cnp-flux-config,78,12,0.7948717948717948,6.5,0.0055909970611425705,5.908075810363658,18.848197739993516,1.3369317863142176,0.3525873955768643,-1.3445478138826215,18.848197739993516,unique_actors
WorldMarket-dtb/monitoringworldmd,235,1,0.0,235.0,0.016363762969152568,18.163645777126167,-0.13528239757438554,-0.5646739520184048,18.73968225277299,-1.32259190247991,18.73968225277299,events_per_actor
Writedotlaw/sujo-command-center,233,1,0.0,233.0,0.016262999930201718,18.00752386672155,-0.13528239757438554,-0.5646739520184048,18.578744879843484,-1.3227972670422483,18.578744879843484,events_per_actor
DrXSolutions5/Image-Dr.X-Solution-5,227,1,0.0,227.0,0.020487364620938628,17.539158135507694,-0.13528239757438554,-0.5646739520184048,18.095932761054964,-1.3141876139898603,18.095932761054964,events_per_actor
DrXSolutions9/Image-Dr.X-Solution-9,225,1,0.0,225.0,0.02018661403193971,17.383036225103076,-0.13528239757438554,-0.5646739520184048,17.934995388125458,-1.314800572012225,17.934995388125458,events_per_actor
DrXSolutions6/Image-Dr.X-Solution-6,223,1,0.0,223.0,0.017483339866718933,17.22691431469846,-0.13528239757438554,-0.5646739520184048,17.77405801519595,-1.3203100993309886,17.77405801519595,events_per_actor
dotnet/docs,228,3,0.9956140350877193,76.0,0.047107438016528926,17.617219090710005,3.3162594456197785,1.8171760198914293,5.945161104877217,-1.259933397570595,17.617219090710005,total_events
OpenOS-Project-Ecosystem-OOC/penguins-eggs,221,1,0.0,221.0,0.021182785392504552,17.07079240429384,-0.13528239757438554,-0.5646739520184048,17.613120642266445,-1.3127702809689363,17.613120642266445,events_per_actor
DrXSolutions4/Image-Dr.X-Solution-4,219,1,0.0,219.0,0.017350657581999683,16.914670493889222,-0.13528239757438554,-0.5646739520184048,17.45218326933694,-1.3205805183220705,17.45218326933694,events_per_actor
MrTuoi/Image-Dr.X-Solutions,219,1,0.0,219.0,0.01983515985870845,16.914670493889222,-0.13528239757438554,-0.5646739520184048,17.45218326933694,-1.315516868714063,17.45218326933694,events_per_actor
DrXSolutions10/Image-Dr.X-Solution-10,217,1,0.0,217.0,0.01939924906132666,16.758548583484604,-0.13528239757438554,-0.5646739520184048,17.291245896407432,-1.3164052959692847,17.291245896407432,events_per_actor
DrXSolutions7/Image-Dr.X-Solution-7,216,1,0.0,216.0,0.019379149470662122,16.680487628282297,-0.13528239757438554,-0.5646739520184048,17.210777209942677,-1.3164462608278578,17.210777209942677,events_per_actor
AceSeat/MacUniversalE2eTestRepo,215,1,0.0,215.0,0.03486298037943895,16.602426673079986,-0.13528239757438554,-0.5646739520184048,17.130308523477925,-1.28488875530786,17.130308523477925,events_per_actor
storybookjs/storybook,30,11,0.2,2.727272727272727,0.0022512381809995496,2.161149960652827,17.122426818396434,-0.08620541140568039,0.04900098755074966,-1.3513545569888012,17.122426818396434,unique_actors
microsoft/vscode,28,11,0.35714285714285715,2.5454545454545454,0.0025177591943170577,2.0050280502482094,17.122426818396434,0.28973415621860305,0.03437031728443089,-1.3508113620651088,17.122426818396434,unique_actors
tetherto/qvac,28,11,0.07142857142857142,2.5454545454545454,0.0021002100210021,2.0050280502482094,17.122426818396434,-0.39379233037100325,0.03437031728443089,-1.3516623666013496,17.122426818396434,unique_actors
port-labs/ocean,28,11,0.07142857142857142,2.5454545454545454,0.002290950744558992,2.0050280502482094,17.122426818396434,-0.39379233037100325,0.03437031728443089,-1.3512736190444952,17.122426818396434,unique_actors
borisrosedev/iia_laval,13,11,0.0,1.1818181818181819,0.0014124293785310734,0.8341137222135745,17.122426818396434,-0.5646739520184048,-0.07535970971295994,-1.3530641283196998,17.122426818396434,unique_actors
steipete/wacli,11,11,0.0,1.0,0.0009525458953931416,0.6779918118089566,17.122426818396434,-0.5646739520184048,-0.08999037997927872,-1.3540014141660244,17.122426818396434,unique_actors
CollaboraOnline/online,21,11,0.0,1.9090909090909092,0.0015521064301552106,1.4586013638320465,17.122426818396434,-0.5646739520184048,-0.01683702864768482,-1.3527794533349613,17.122426818396434,unique_actors
adobe/spacecat-api-service,22,11,0.2727272727272727,2.0,0.001597792141767739,1.5366623190343554,17.122426818396434,0.0877831488171284,-0.009521693514525437,-1.3526863415524257,17.122426818396434,unique_actors
langgenius/dify,22,11,0.22727272727272727,2.0,0.0018653552653891809,1.5366623190343554,17.122426818396434,-0.020959701322127114,-0.009521693514525437,-1.352141022709797,17.122426818396434,unique_actors
pass-culture/pass-culture-main,12,11,0.3333333333333333,1.0909090909090908,0.0009213051823416507,0.7560527670112656,17.122426818396434,0.2327736156694691,-0.08267504484611933,-1.3540650856811927,17.122426818396434,unique_actors
DataDog/integrations-core,39,11,0.6153846153846154,3.5454545454545454,0.00279089738085015,2.8636985574736076,17.122426818396434,0.9075369421745934,0.11483900374918417,-1.350254680719257,17.122426818396434,unique_actors
twentyhq/twenty,26,11,0.34615384615384615,2.3636363636363638,0.0018450184501845018,1.8489061398435913,17.122426818396434,0.2634446759651566,0.01973964701811213,-1.3521824710543227,17.122426818396434,unique_actors
AgentSeal/codeburn,19,11,0.0,1.7272727272727273,0.0020412548345509238,1.3024794534274284,17.122426818396434,-0.5646739520184048,-0.031467698914003604,-1.3517825228232063,17.122426818396434,unique_actors
microsoft/BCApps,18,11,0.4444444444444444,1.6363636363636365,0.001731268635183226,1.2244184982251194,17.122426818396434,0.4985894715654271,-0.03878303404716298,-1.3524143038892296,17.122426818396434,unique_actors
smartcontractkit/chainlink,15,11,0.2,1.3636363636363635,0.0015597379640220443,0.9902356326181925,17.122426818396434,-0.08620541140568039,-0.06072903944664117,-1.3527638995502715,17.122426818396434,unique_actors
brave/brave-core,18,11,0.1111111111111111,1.6363636363636365,0.0018497585037508992,1.2244184982251194,17.122426818396434,-0.2988580961224468,-0.03878303404716298,-1.3521728103787787,17.122426818396434,unique_actors
DrXSolutions/Image-Dr.X-Solution-2,213,1,0.0,213.0,0.018882978723404255,16.446304762675368,-0.13528239757438554,-0.5646739520184048,16.96937115054842,-1.3174575035356668,16.96937115054842,events_per_actor
AceSeat/DebArmE2eTestRepo,213,1,0.0,213.0,0.05551211884284597,16.446304762675368,-0.13528239757438554,-0.5646739520184048,16.96937115054842,-1.2428038665693248,16.96937115054842,events_per_actor
suzumiyatrainer/kwsm-ctcapi,212,1,0.0,212.0,0.04188895475202529,16.36824380747306,-0.13528239757438554,-0.5646739520184048,16.888902464083664,-1.2705691578934648,16.888902464083664,events_per_actor
mobbcitestjob/ai-blame-e2e-tests,218,7,0.05045871559633028,31.142857142857142,0.02120416301916156,16.836609538686915,10.219343132008106,-0.4439594119555615,2.3355657406011416,-1.3127267113526566,16.836609538686915,total_events
prog815/prog815.github.io,210,1,0.0,210.0,0.05726752113444232,16.212121897068442,-0.13528239757438554,-0.5646739520184048,16.727965091154157,-1.2392261913910545,16.727965091154157,events_per_actor
DrXSolutions2/Image-Dr.X-Solution-3,209,1,0.0,209.0,0.01852836879432624,16.13406094186613,-0.13528239757438554,-0.5646739520184048,16.647496404689406,-1.318180231965101,16.647496404689406,events_per_actor
adamtasteslikegood/tasteslikegoodtheangularsvegancookbook,211,4,0.9289099526066351,52.75,0.014749056339997204,16.29018285227075,5.042030367216861,1.6575969949032534,4.074264144571703,-1.3258828266486737,16.29018285227075,total_events
QA-ORG-1/April-Repo-9,204,1,0.0,204.0,0.16625916870415647,15.743756165854588,-0.13528239757438554,-0.5646739520184048,16.245152972365638,-1.0170909497910416,16.245152972365638,events_per_actor
puttipak-commits/otp-board,201,1,0.0,201.0,0.01401673640167364,15.509573300247661,-0.13528239757438554,-0.5646739520184048,16.003746912971376,-1.3273753636462815,16.003746912971376,events_per_actor
fujiaqi-boop/iodraw-files,201,1,0.0,201.0,0.022563987427031883,15.509573300247661,-0.13528239757438554,-0.5646739520184048,16.003746912971376,-1.3099552611533865,16.003746912971376,events_per_actor
rmf11048/powerstats,199,1,0.0,199.0,0.01387533119509134,15.353451389843043,-0.13528239757438554,-0.5646739520184048,15.842809540041872,-1.3276635607735667,15.842809540041872,events_per_actor
yU3u1W/picture-bed,199,1,0.0,199.0,0.015444315095071789,15.353451389843043,-0.13528239757438554,-0.5646739520184048,15.842809540041872,-1.3244658238326164,15.842809540041872,events_per_actor
AceSeat/Windowsx86E2eTestRepo,197,1,0.0,197.0,0.04816625916870416,15.197329479438425,-0.13528239757438554,-0.5646739520184048,15.681872167112365,-1.2577754203522105,15.681872167112365,events_per_actor
Walukapah/SRI-API-STORE,196,1,0.0,196.0,0.013783403656821378,15.119268524236116,-0.13528239757438554,-0.5646739520184048,15.601403480647612,-1.3278509177534694,15.601403480647612,events_per_actor
drbarrandodger/barran-dodger-archive,195,1,0.0,195.0,0.3042121684867395,15.041207569033809,-0.13528239757438554,-0.5646739520184048,15.520934794182859,-0.7359297450615718,15.520934794182859,events_per_actor
1992513/djy,195,1,0.0,195.0,0.014280483339436104,15.041207569033809,-0.13528239757438554,-0.5646739520184048,15.520934794182859,-1.3268378225498076,15.520934794182859,events_per_actor
A-0-5/git-basics-pes,10,10,0.0,1.0,0.00432152117545376,0.5999308566066477,15.39665589679935,-0.5646739520184048,-0.08999037997927872,-1.3471351252854744,15.39665589679935,unique_actors
DataDog/supply-chain-firewall,18,10,0.8888888888888888,1.8,0.0036334275333064193,1.2244184982251194,15.39665589679935,1.561852895149259,-0.02561543080747609,-1.3485375249266403,15.39665589679935,unique_actors
ministryofjustice/cloud-platform-environments,29,10,0.0,2.9,0.002339086949507985,2.083089005450518,15.39665589679935,-0.5646739520184048,0.06290012430375251,-1.3511755129257743,15.39665589679935,unique_actors
leanprover-community/mathlib4,30,10,0.6666666666666666,3.0,0.002397315007191945,2.161149960652827,15.39665589679935,1.030221183357343,0.07094699295022784,-1.3510568386608197,15.39665589679935,unique_actors
opendataloader-project/opendataloader-pdf,12,10,0.16666666666666666,1.2,0.0014752889107450208,0.7560527670112656,15.39665589679935,-0.16595016817446784,-0.07389664268632806,-1.3529360146735023,15.39665589679935,unique_actors
public-apis/public-apis,10,10,0.0,1.0,0.0008598452278589854,0.5999308566066477,15.39665589679935,-0.5646739520184048,-0.08999037997927872,-1.354190346856174,15.39665589679935,unique_actors
opf/openproject,26,10,0.038461538461538464,2.6,0.002423338614968776,1.8489061398435913,15.39665589679935,-0.4726607711313424,0.03875951836432654,-1.3510038000975013,15.39665589679935,unique_actors
gravitee-io/gravitee-api-management,18,10,0.16666666666666666,1.8,0.001364566750056857,1.2244184982251194,15.39665589679935,-0.16595016817446784,-0.02561543080747609,-1.353161676863802,15.39665589679935,unique_actors
KeaKit/KeaKit,24,10,0.20833333333333334,2.4,0.002146690518783542,1.6927842294389734,15.39665589679935,-0.06626922221348355,0.022665781071375866,-1.3515676349697558,15.39665589679935,unique_actors
argoproj/argo-cd,14,10,0.21428571428571427,1.4,0.0011117287381878821,0.9121746774158835,15.39665589679935,-0.05202908707620014,-0.057802905393377416,-1.3536769845420005,15.39665589679935,unique_actors
l2beat/l2beat,20,10,0.45,2.0,0.0015956598053295037,1.3805404086297375,15.39665589679935,0.511880264360225,-0.009521693514525437,-1.3526906874548912,15.39665589679935,unique_actors
camunda/camunda-docs,15,10,0.06666666666666667,1.5,0.0012341615928912293,0.9902356326181925,15.39665589679935,-0.40518443848083,-0.04975603674690208,-1.35342745485449,15.39665589679935,unique_actors
openai/codex,29,10,0.1724137931034483,2.9,0.0020353733857383493,2.083089005450518,15.39665589679935,-0.15220107217984927,0.06290012430375251,-1.3517945097697484,15.39665589679935,unique_actors
NHSDigital/manage-vaccinations-in-schools,30,10,0.1,3.0,0.0022836263987211693,2.161149960652827,15.39665589679935,-0.32543968171204257,0.07094699295022784,-1.3512885467510538,15.39665589679935,unique_actors
kchandle/VGSPSpring2026,16,10,0.0,1.6,0.002490272373540856,1.0682965878205015,15.39665589679935,-0.5646739520184048,-0.04170916810042674,-1.3508673827943123,15.39665589679935,unique_actors
scylladb/scylladb,21,10,0.23809523809523808,2.1,0.0019714607585429966,1.4586013638320465,15.39665589679935,0.004931453472933715,-0.001474824868050102,-1.3519247697226886,15.39665589679935,unique_actors
prowler-cloud/prowler,18,10,0.05555555555555555,1.8,0.0016565433462175593,1.2244184982251194,15.39665589679935,-0.4317660240704258,-0.02561543080747609,-1.352566601065097,15.39665589679935,unique_actors
starkware-libs/sequencer,31,10,0.25806451612903225,3.1,0.0025168466347324837,2.239210915855136,15.39665589679935,0.05270481006252986,0.07899386159670317,-1.3508132219474787,15.39665589679935,unique_actors
snowflakedb/universal-driver,43,10,0.3023255813953488,4.3,0.003064205800612841,3.1759423782828433,15.39665589679935,0.15859244658222502,0.1755562853544071,-1.349697652422052,15.39665589679935,unique_actors
mullvad/mullvadvpn-app,28,10,0.0,2.8,0.00325052240538658,2.0050280502482094,15.39665589679935,-0.5646739520184048,0.054853255657277174,-1.3493179216359015,15.39665589679935,unique_actors
AztecProtocol/aztec-packages,18,10,0.0,1.8,0.0014772260976610586,1.2244184982251194,15.39665589679935,-0.5646739520184048,-0.02561543080747609,-1.3529320665041404,15.39665589679935,unique_actors
NethermindEth/nethermind,31,10,0.12903225806451613,3.1,0.002294256956779159,2.239210915855136,15.39665589679935,-0.2559845709779375,0.07899386159670317,-1.3512668806726411,15.39665589679935,unique_actors
AceSeat/Debx86E2eTestRepo,193,1,0.0,193.0,0.047119140625,14.88508565862919,-0.13528239757438554,-0.5646739520184048,15.359997421253352,-1.2599095465524848,15.359997421253352,events_per_actor
davidfue/RIF-Layoff-Dataset,193,1,0.0,193.0,0.01348141939089131,14.88508565862919,-0.13528239757438554,-0.5646739520184048,15.359997421253352,-1.3284663901255966,15.359997421253352,events_per_actor
whui3546/666-hotpot-spicy-slices,191,1,0.0,191.0,0.013986526069127123,14.728963748224572,-0.13528239757438554,-0.5646739520184048,15.199060048323846,-1.3274369351489488,15.199060048323846,events_per_actor
ipipded003-code/my-ringchat-nodes,184,1,0.0,184.0,0.012833926204924321,14.182537061808409,-0.13528239757438554,-0.5646739520184048,14.635779243070573,-1.3297860422136811,14.635779243070573,events_per_actor
stefanpejcic/heimdall,184,1,1.0,184.0,0.0128151553141106,14.182537061808409,-0.13528239757438554,1.827668751045217,14.635779243070573,-1.329824299056833,14.635779243070573,events_per_actor
MIchael-wufan/test,184,1,0.0,184.0,0.0259009009009009,14.182537061808409,-0.13528239757438554,-0.5646739520184048,14.635779243070573,-1.3031543172531477,14.635779243070573,events_per_actor
stiflerstef-dev/claude-app,182,1,0.0,182.0,0.012839506172839505,14.026415151403791,-0.13528239757438554,-0.5646739520184048,14.474841870141066,-1.3297746697135988,14.474841870141066,events_per_actor
shubhodeep1/coding-workflows,187,2,0.0,93.5,0.013159746657283602,14.416719927415336,1.5904885240226965,-0.5646739520184048,7.3533631180103995,-1.3291219894489334,14.416719927415336,total_events
openclaw/skills,181,1,1.0,181.0,0.013886757710603038,13.948354196201482,-0.13528239757438554,1.827668751045217,14.394373183676313,-1.3276402724589074,14.394373183676313,events_per_actor
markeb10/health-checkin,180,1,0.0,180.0,0.013273357422019025,13.870293240999173,-0.13528239757438554,-0.5646739520184048,14.31390449721156,-1.3288904400115629,14.31390449721156,events_per_actor
tomevault-io/skills-registry,178,1,0.0,178.0,0.012363686879210948,13.714171330594555,-0.13528239757438554,-0.5646739520184048,14.152967124282053,-1.3307444342423944,14.152967124282053,events_per_actor
